CENTRALWAVELNG,BANDWIDTH,PL_TRANDEP,PL_TRANDEPERR1,PL_TRANDEPERR2,PL_TRANDEP_AUTHORS,PL_RATROR,PL_RATRORERR1,PL_RATRORERR2,PL_RATROR_AUTHORS,PL_RADJ,PL_RADJERR1,PL_RADJERR2,PL_RADJ_AUTHORS,PL_TRANMID,PL_TRANMIDERR1,PL_TRANMIDERR2,ST_RAD,ST_RADERR1,ST_RADERR2,ST_RAD_AUTHORS
4.03915,6.6E-4,0.1111,0.0169,-0.0169,Lustig-Yaeger et al. 2023,0.03333,0.00245,-0.00264,Calculated,0.0905,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.03981,6.6E-4,0.1122,0.0166,-0.0166,Lustig-Yaeger et al. 2023,0.0335,0.00239,-0.00258,Calculated,0.0909,0.0067,-0.0067,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.04047,6.6E-4,0.0861,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.02934,0.00272,-0.003,Calculated,0.0796,0.0077,-0.0077,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.04114,6.6E-4,0.1148,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.03388,0.00238,-0.00256,Calculated,0.092,0.0067,-0.0067,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.0418,6.6E-4,0.1152,0.0166,-0.0166,Lustig-Yaeger et al. 2023,0.03394,0.00236,-0.00254,Calculated,0.0921,0.0067,-0.0067,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.04246,6.6E-4,0.1137,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.03372,0.00239,-0.00257,Calculated,0.0915,0.0067,-0.0067,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.04312,6.6E-4,0.0637,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.02524,0.00312,-0.00356,Calculated,0.0685,0.009,-0.009,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.04379,6.6E-4,0.0794,0.0173,-0.0173,Lustig-Yaeger et al. 2023,0.02818,0.00292,-0.00326,Calculated,0.0765,0.0083,-0.0083,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.04445,6.6E-4,0.1087,0.0161,-0.0161,Lustig-Yaeger et al. 2023,0.03297,0.00236,-0.00254,Calculated,0.0895,0.0066,-0.0066,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.04511,6.6E-4,0.1261,0.0168,-0.0168,Lustig-Yaeger et al. 2023,0.03551,0.00229,-0.00245,Calculated,0.0964,0.0064,-0.0064,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.04578,6.6E-4,0.1147,0.0166,-0.0166,Lustig-Yaeger et al. 2023,0.03387,0.00237,-0.00255,Calculated,0.0919,0.0067,-0.0067,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.04644,6.6E-4,0.0978,0.0172,-0.0172,Lustig-Yaeger et al. 2023,0.03127,0.00264,-0.00288,Calculated,0.0849,0.0075,-0.0075,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.0471,6.6E-4,0.075,0.0196,-0.0196,Lustig-Yaeger et al. 2023,0.02739,0.00337,-0.00385,Calculated,0.0743,0.0097,-0.0097,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.04777,6.6E-4,0.086,0.0173,-0.0173,Lustig-Yaeger et al. 2023,0.02933,0.00281,-0.00312,Calculated,0.0796,0.008,-0.008,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.04843,6.6E-4,0.0984,0.017,-0.017,Lustig-Yaeger et al. 2023,0.03137,0.0026,-0.00284,Calculated,0.0851,0.0074,-0.0074,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.04909,6.6E-4,0.1051,0.0171,-0.0171,Lustig-Yaeger et al. 2023,0.03242,0.00254,-0.00275,Calculated,0.088,0.0072,-0.0072,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.04976,6.6E-4,0.0853,0.017,-0.017,Lustig-Yaeger et al. 2023,0.02921,0.00278,-0.00307,Calculated,0.0793,0.0079,-0.0079,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.05042,6.6E-4,0.0827,0.017,-0.017,Lustig-Yaeger et al. 2023,0.02876,0.00282,-0.00313,Calculated,0.078,0.008,-0.008,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.05108,6.6E-4,0.0779,0.017,-0.017,Lustig-Yaeger et al. 2023,0.02791,0.0029,-0.00323,Calculated,0.0757,0.0083,-0.0083,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.05174,6.6E-4,0.1036,0.017,-0.017,Lustig-Yaeger et al. 2023,0.03219,0.00254,-0.00276,Calculated,0.0874,0.0072,-0.0072,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.05241,6.6E-4,0.1098,0.0169,-0.0169,Lustig-Yaeger et al. 2023,0.03314,0.00246,-0.00266,Calculated,0.0899,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.05307,6.6E-4,0.1123,0.0185,-0.0185,Lustig-Yaeger et al. 2023,0.03351,0.00266,-0.00288,Calculated,0.091,0.0075,-0.0075,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.05373,6.6E-4,0.1023,0.0186,-0.0186,Lustig-Yaeger et al. 2023,0.03198,0.00279,-0.00305,Calculated,0.0868,0.0079,-0.0079,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.0544,6.6E-4,0.1306,0.018,-0.018,Lustig-Yaeger et al. 2023,0.03614,0.00241,-0.00258,Calculated,0.0981,0.0068,-0.0068,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.05506,6.6E-4,0.1128,0.0171,-0.0171,Lustig-Yaeger et al. 2023,0.03359,0.00246,-0.00265,Calculated,0.0912,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.05572,6.6E-4,0.1231,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.03509,0.0023,-0.00247,Calculated,0.0952,0.0065,-0.0065,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.05639,6.6E-4,0.134,0.0176,-0.0176,Lustig-Yaeger et al. 2023,0.03661,0.00233,-0.00249,Calculated,0.0993,0.0065,-0.0065,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.05705,6.6E-4,0.1143,0.017,-0.017,Lustig-Yaeger et al. 2023,0.03381,0.00243,-0.00262,Calculated,0.0918,0.0068,-0.0068,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.05771,6.6E-4,0.0905,0.0164,-0.0164,Lustig-Yaeger et al. 2023,0.03008,0.00261,-0.00286,Calculated,0.0816,0.0074,-0.0074,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.05837,6.6E-4,0.0757,0.0168,-0.0168,Lustig-Yaeger et al. 2023,0.02751,0.0029,-0.00324,Calculated,0.0747,0.0083,-0.0083,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.05904,6.6E-4,0.0595,0.0175,-0.0175,Lustig-Yaeger et al. 2023,0.02439,0.00336,-0.0039,Calculated,0.0662,0.0097,-0.0097,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.0597,6.6E-4,0.0916,0.0166,-0.0166,Lustig-Yaeger et al. 2023,0.03027,0.00263,-0.00288,Calculated,0.0821,0.0075,-0.0075,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.06036,6.6E-4,0.0878,0.0169,-0.0169,Lustig-Yaeger et al. 2023,0.02963,0.00273,-0.003,Calculated,0.0804,0.0078,-0.0078,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.06103,6.6E-4,0.0833,0.0174,-0.0174,Lustig-Yaeger et al. 2023,0.02886,0.00287,-0.00319,Calculated,0.0783,0.0082,-0.0082,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.06169,6.6E-4,0.091,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.03017,0.00265,-0.00291,Calculated,0.0819,0.0075,-0.0075,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.06235,6.6E-4,0.115,0.0172,-0.0172,Lustig-Yaeger et al. 2023,0.03391,0.00245,-0.00264,Calculated,0.092,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.06302,6.6E-4,0.1188,0.0172,-0.0172,Lustig-Yaeger et al. 2023,0.03447,0.00241,-0.00259,Calculated,0.0935,0.0068,-0.0068,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.06368,6.6E-4,0.1202,0.0166,-0.0166,Lustig-Yaeger et al. 2023,0.03467,0.00232,-0.00248,Calculated,0.0941,0.0065,-0.0065,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.06434,6.6E-4,0.0867,0.0181,-0.0181,Lustig-Yaeger et al. 2023,0.02944,0.00293,-0.00325,Calculated,0.0799,0.0084,-0.0084,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.06501,6.6E-4,0.0735,0.0174,-0.0174,Lustig-Yaeger et al. 2023,0.02711,0.00304,-0.00343,Calculated,0.0736,0.0087,-0.0087,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.06567,6.6E-4,0.1191,0.0183,-0.0183,Lustig-Yaeger et al. 2023,0.03451,0.00256,-0.00276,Calculated,0.0937,0.0072,-0.0072,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.06633,6.6E-4,0.1308,0.0174,-0.0174,Lustig-Yaeger et al. 2023,0.03617,0.00233,-0.00249,Calculated,0.0982,0.0065,-0.0065,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.06699,6.6E-4,0.1356,0.0171,-0.0171,Lustig-Yaeger et al. 2023,0.03682,0.00225,-0.0024,Calculated,0.0999,0.0063,-0.0063,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.06766,6.6E-4,0.0969,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.03113,0.00258,-0.00281,Calculated,0.0845,0.0073,-0.0073,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.06832,6.6E-4,0.08,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.02828,0.00281,-0.00312,Calculated,0.0768,0.008,-0.008,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.06898,6.6E-4,0.0981,0.0185,-0.0185,Lustig-Yaeger et al. 2023,0.03132,0.00283,-0.00311,Calculated,0.085,0.008,-0.008,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.06965,6.6E-4,0.1011,0.0155,-0.0155,Lustig-Yaeger et al. 2023,0.0318,0.00235,-0.00254,Calculated,0.0863,0.0066,-0.0066,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.07031,6.6E-4,0.1022,0.0186,-0.0186,Lustig-Yaeger et al. 2023,0.03197,0.00279,-0.00306,Calculated,0.0868,0.0079,-0.0079,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.07097,6.6E-4,0.0902,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.03003,0.00266,-0.00292,Calculated,0.0815,0.0076,-0.0076,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.07163,6.6E-4,0.0787,0.0176,-0.0176,Lustig-Yaeger et al. 2023,0.02805,0.00298,-0.00334,Calculated,0.0761,0.0085,-0.0085,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.0723,6.6E-4,0.1044,0.0174,-0.0174,Lustig-Yaeger et al. 2023,0.03231,0.00259,-0.00282,Calculated,0.0877,0.0073,-0.0073,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.07296,6.6E-4,0.1238,0.0186,-0.0186,Lustig-Yaeger et al. 2023,0.03519,0.00255,-0.00275,Calculated,0.0955,0.0072,-0.0072,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.07362,6.6E-4,0.1195,0.0174,-0.0174,Lustig-Yaeger et al. 2023,0.03457,0.00243,-0.00262,Calculated,0.0938,0.0068,-0.0068,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.07429,6.6E-4,0.0865,0.017,-0.017,Lustig-Yaeger et al. 2023,0.02941,0.00276,-0.00305,Calculated,0.0798,0.0079,-0.0079,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.07495,6.6E-4,0.0715,0.0171,-0.0171,Lustig-Yaeger et al. 2023,0.02674,0.00303,-0.00342,Calculated,0.0726,0.0087,-0.0087,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.07561,6.6E-4,0.09,0.0171,-0.0171,Lustig-Yaeger et al. 2023,0.03,0.00273,-0.003,Calculated,0.0814,0.0077,-0.0077,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.07628,6.6E-4,0.0921,0.0178,-0.0178,Lustig-Yaeger et al. 2023,0.03035,0.0028,-0.00309,Calculated,0.0824,0.008,-0.008,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.07694,6.6E-4,0.0831,0.0176,-0.0176,Lustig-Yaeger et al. 2023,0.02883,0.00291,-0.00323,Calculated,0.0782,0.0083,-0.0083,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.0776,6.6E-4,0.111,0.0179,-0.0179,Lustig-Yaeger et al. 2023,0.03332,0.00259,-0.0028,Calculated,0.0904,0.0073,-0.0073,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.07827,6.6E-4,0.0844,0.0172,-0.0172,Lustig-Yaeger et al. 2023,0.02905,0.00282,-0.00313,Calculated,0.0788,0.008,-0.008,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.07893,6.6E-4,0.0854,0.0176,-0.0176,Lustig-Yaeger et al. 2023,0.02922,0.00287,-0.00318,Calculated,0.0793,0.0082,-0.0082,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.07959,6.6E-4,0.0952,0.0177,-0.0177,Lustig-Yaeger et al. 2023,0.03085,0.00275,-0.00302,Calculated,0.0837,0.0078,-0.0078,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.08025,6.6E-4,0.1265,0.018,-0.018,Lustig-Yaeger et al. 2023,0.03557,0.00245,-0.00263,Calculated,0.0965,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.08092,6.6E-4,0.1118,0.0177,-0.0177,Lustig-Yaeger et al. 2023,0.03344,0.00255,-0.00276,Calculated,0.0907,0.0072,-0.0072,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.08158,6.6E-4,0.1201,0.0178,-0.0178,Lustig-Yaeger et al. 2023,0.03466,0.00248,-0.00267,Calculated,0.0941,0.007,-0.007,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.08224,6.6E-4,0.1404,0.017,-0.017,Lustig-Yaeger et al. 2023,0.03747,0.0022,-0.00234,Calculated,0.1017,0.0062,-0.0062,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.08291,6.6E-4,0.111,0.0174,-0.0174,Lustig-Yaeger et al. 2023,0.03332,0.00252,-0.00272,Calculated,0.0904,0.0071,-0.0071,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.08357,6.6E-4,0.1431,0.0173,-0.0173,Lustig-Yaeger et al. 2023,0.03783,0.00222,-0.00236,Calculated,0.1027,0.0062,-0.0062,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.08423,6.6E-4,0.1399,0.0178,-0.0178,Lustig-Yaeger et al. 2023,0.0374,0.00231,-0.00246,Calculated,0.1015,0.0065,-0.0065,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.0849,6.6E-4,0.0891,0.0181,-0.0181,Lustig-Yaeger et al. 2023,0.02985,0.00289,-0.0032,Calculated,0.081,0.0082,-0.0082,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.08556,6.6E-4,0.1131,0.0173,-0.0173,Lustig-Yaeger et al. 2023,0.03363,0.00248,-0.00268,Calculated,0.0913,0.007,-0.007,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.08622,6.6E-4,0.1046,0.0174,-0.0174,Lustig-Yaeger et al. 2023,0.03234,0.00259,-0.00281,Calculated,0.0878,0.0073,-0.0073,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.08688,6.6E-4,0.1069,0.0173,-0.0173,Lustig-Yaeger et al. 2023,0.0327,0.00255,-0.00276,Calculated,0.0887,0.0072,-0.0072,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.08755,6.6E-4,0.0983,0.0181,-0.0181,Lustig-Yaeger et al. 2023,0.03135,0.00276,-0.00303,Calculated,0.0851,0.0078,-0.0078,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.08821,6.6E-4,0.0928,0.0185,-0.0185,Lustig-Yaeger et al. 2023,0.03046,0.0029,-0.00321,Calculated,0.0827,0.0083,-0.0083,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.08887,6.6E-4,0.0727,0.0183,-0.0183,Lustig-Yaeger et al. 2023,0.02696,0.0032,-0.00364,Calculated,0.0732,0.0092,-0.0092,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.08954,6.6E-4,0.0993,0.0185,-0.0185,Lustig-Yaeger et al. 2023,0.03151,0.00281,-0.00309,Calculated,0.0855,0.008,-0.008,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.0902,6.6E-4,0.0928,0.0175,-0.0175,Lustig-Yaeger et al. 2023,0.03046,0.00275,-0.00302,Calculated,0.0827,0.0078,-0.0078,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.09086,6.6E-4,0.0776,0.0172,-0.0172,Lustig-Yaeger et al. 2023,0.02786,0.00293,-0.00328,Calculated,0.0756,0.0084,-0.0084,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.09153,6.6E-4,0.1093,0.0176,-0.0176,Lustig-Yaeger et al. 2023,0.03306,0.00256,-0.00278,Calculated,0.0897,0.0072,-0.0072,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.09219,6.6E-4,0.1154,0.018,-0.018,Lustig-Yaeger et al. 2023,0.03397,0.00255,-0.00276,Calculated,0.0922,0.0072,-0.0072,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.09285,6.6E-4,0.1393,0.0179,-0.0179,Lustig-Yaeger et al. 2023,0.03732,0.00233,-0.00248,Calculated,0.1013,0.0065,-0.0065,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.09352,6.6E-4,0.1168,0.0177,-0.0177,Lustig-Yaeger et al. 2023,0.03418,0.0025,-0.0027,Calculated,0.0928,0.007,-0.007,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.09418,6.6E-4,0.084,0.0186,-0.0186,Lustig-Yaeger et al. 2023,0.02898,0.00305,-0.00341,Calculated,0.0787,0.0087,-0.0087,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.09484,6.6E-4,0.0932,0.0178,-0.0178,Lustig-Yaeger et al. 2023,0.03053,0.00279,-0.00307,Calculated,0.0829,0.0079,-0.0079,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.0955,6.6E-4,0.0993,0.0177,-0.0177,Lustig-Yaeger et al. 2023,0.03151,0.00269,-0.00295,Calculated,0.0855,0.0076,-0.0076,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.09617,6.6E-4,0.0937,0.0182,-0.0182,Lustig-Yaeger et al. 2023,0.03061,0.00284,-0.00313,Calculated,0.0831,0.0081,-0.0081,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.09683,6.6E-4,0.0851,0.0178,-0.0178,Lustig-Yaeger et al. 2023,0.02917,0.00291,-0.00323,Calculated,0.0792,0.0083,-0.0083,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.09749,6.6E-4,0.0755,0.0171,-0.0171,Lustig-Yaeger et al. 2023,0.02748,0.00295,-0.00331,Calculated,0.0746,0.0085,-0.0085,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.09816,6.6E-4,0.0879,0.0175,-0.0175,Lustig-Yaeger et al. 2023,0.02965,0.00282,-0.00311,Calculated,0.0805,0.008,-0.008,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.09882,6.6E-4,0.1091,0.0201,-0.0201,Lustig-Yaeger et al. 2023,0.03303,0.00291,-0.0032,Calculated,0.0896,0.0083,-0.0083,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.09948,6.6E-4,0.1047,0.018,-0.018,Lustig-Yaeger et al. 2023,0.03236,0.00267,-0.00291,Calculated,0.0878,0.0076,-0.0076,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.10015,6.6E-4,0.0898,0.0182,-0.0182,Lustig-Yaeger et al. 2023,0.02997,0.0029,-0.00321,Calculated,0.0813,0.0083,-0.0083,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.10081,6.6E-4,0.0822,0.0177,-0.0177,Lustig-Yaeger et al. 2023,0.02867,0.00294,-0.00327,Calculated,0.0778,0.0084,-0.0084,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.10147,6.6E-4,0.0954,0.0174,-0.0174,Lustig-Yaeger et al. 2023,0.03089,0.0027,-0.00296,Calculated,0.0838,0.0077,-0.0077,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.10213,6.6E-4,0.1102,0.0174,-0.0174,Lustig-Yaeger et al. 2023,0.0332,0.00252,-0.00273,Calculated,0.0901,0.0071,-0.0071,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.1028,6.6E-4,0.0766,0.0172,-0.0172,Lustig-Yaeger et al. 2023,0.02768,0.00295,-0.0033,Calculated,0.0751,0.0084,-0.0084,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.10346,6.6E-4,0.1048,0.0183,-0.0183,Lustig-Yaeger et al. 2023,0.03237,0.00271,-0.00296,Calculated,0.0879,0.0077,-0.0077,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.10412,6.6E-4,0.1158,0.0184,-0.0184,Lustig-Yaeger et al. 2023,0.03403,0.0026,-0.00282,Calculated,0.0924,0.0074,-0.0074,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.10479,6.6E-4,0.085,0.0185,-0.0185,Lustig-Yaeger et al. 2023,0.02915,0.00302,-0.00337,Calculated,0.0791,0.0086,-0.0086,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.10545,6.6E-4,0.0835,0.0181,-0.0181,Lustig-Yaeger et al. 2023,0.0289,0.00298,-0.00332,Calculated,0.0784,0.0085,-0.0085,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.10611,6.6E-4,0.0822,0.0184,-0.0184,Lustig-Yaeger et al. 2023,0.02867,0.00305,-0.00341,Calculated,0.0778,0.0087,-0.0087,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.10677,6.6E-4,0.1234,0.0177,-0.0177,Lustig-Yaeger et al. 2023,0.03513,0.00243,-0.00262,Calculated,0.0953,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.10744,6.6E-4,0.1119,0.0181,-0.0181,Lustig-Yaeger et al. 2023,0.03345,0.0026,-0.00282,Calculated,0.0908,0.0074,-0.0074,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.1081,6.6E-4,0.0652,0.0175,-0.0175,Lustig-Yaeger et al. 2023,0.02553,0.00322,-0.00369,Calculated,0.0693,0.0093,-0.0093,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.10876,6.6E-4,0.0941,0.0179,-0.0179,Lustig-Yaeger et al. 2023,0.03068,0.00279,-0.00307,Calculated,0.0833,0.0079,-0.0079,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.10943,6.6E-4,0.09,0.0175,-0.0175,Lustig-Yaeger et al. 2023,0.03,0.00279,-0.00307,Calculated,0.0814,0.0079,-0.0079,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.11009,6.6E-4,0.0637,0.0176,-0.0176,Lustig-Yaeger et al. 2023,0.02524,0.00327,-0.00377,Calculated,0.0685,0.0095,-0.0095,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.11075,6.6E-4,0.0787,0.0183,-0.0183,Lustig-Yaeger et al. 2023,0.02805,0.00309,-0.00348,Calculated,0.0761,0.0089,-0.0089,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.11142,6.6E-4,0.0863,0.0179,-0.0179,Lustig-Yaeger et al. 2023,0.02938,0.0029,-0.00322,Calculated,0.0797,0.0083,-0.0083,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.11208,6.6E-4,0.1084,0.0185,-0.0185,Lustig-Yaeger et al. 2023,0.03292,0.0027,-0.00294,Calculated,0.0894,0.0076,-0.0076,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.11274,6.6E-4,0.0961,0.0182,-0.0182,Lustig-Yaeger et al. 2023,0.031,0.00281,-0.00309,Calculated,0.0841,0.008,-0.008,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
