171 4224.371211 6.926E-38 1.119E-01.01900.022 8233.95710.50-.008000              3              1                    R 31      452523 4 3 2 1 0 1   780.0  756.0
171 4230.268848 8.135E-27 6.033E-02.07610.088 2229.58270.50-.002200              3              1                    R  0      464524 4 3 2 1 0 1    36.0   12.0
171 4234.959586 3.187E-56 1.108E-02.01900.02216473.13490.50-.011200              7              4                    P 38      222423 4 3 2 2 0 1   900.0  924.0
171 4236.714982 4.021E-37 1.152E-01.01900.022 7870.32580.50-.008000              3              1                    R 30      452523 4 3 2 1 0 1   756.0  732.0
171 4239.429199 7.991E-23 3.405E-02.03490.070  576.69910.50-.008700              2              0                    P  9      464624 4 3 2 1 0 1   204.0  228.0
171 4241.387799 1.592E-26 7.567E-02.06960.087 2242.09240.50-.006800              3              1                    R  1      464524 4 3 2 1 0 1    60.0   36.0
171 4248.182642 2.214E-36 1.182E-01.01900.022 7516.96040.50-.008000              3              1                    R 29      452523 4 3 2 1 0 1   732.0  708.0
171 4251.803917 2.193E-26 8.449E-02.06340.083 2267.10670.50-.007700              3              1                    R  2      464524 4 3 2 1 0 1    84.0   60.0
171 4257.597125 1.314E-22 3.659E-02.03870.073  461.62680.50-.009700              2              0                    P  8      464624 4 3 2 1 0 1   180.0  204.0
171 4258.782701 1.155E-35 1.209E-01.01900.022 7174.00240.50-.008000              3              1                    R 28      452523 4 3 2 1 0 1   708.0  684.0
171 4261.512180 2.520E-26 9.105E-02.05770.082 2304.61580.50-.008000              3              1                    R  3      464524 4 3 2 1 0 1   108.0   84.0
171 4268.523281 5.702E-35 1.234E-01.01900.022 6841.58890.50-.008000              3              1                    R 27      452523 4 3 2 1 0 1   684.0  660.0
171 4270.507547 2.550E-26 9.651E-02.05240.081 2354.60480.50-.008800              3              1                    R  4      464524 4 3 2 1 0 1   132.0  108.0
171 4275.117859 1.995E-22 3.927E-02.04280.076  359.22820.50-.010200              2              0                    P  7      464624 4 3 2 1 0 1   156.0  180.0
171 4276.447615 6.846E-41 4.995E-02.01900.022 9531.73600.50-.008000              2              0                    R 39      452523 4 3 2 1 0 1   972.0  948.0
171 4277.412150 2.664E-34 1.256E-01.01900.022 6519.85290.50-.008000              3              1                    R 26      452523 4 3 2 1 0 1   660.0  636.0
171 4278.784954 2.326E-26 1.013E-01.04740.078 2417.05390.50-.010600              3              1                    R  5      464524 4 3 2 1 0 1   156.0  132.0
171 4285.456764 1.177E-33 1.275E-01.01900.022 6208.92260.50-.008000              3              1                    R 25      452523 4 3 2 1 0 1   636.0  612.0
171 4286.339322 1.937E-26 1.056E-01.04280.076 2491.93840.50-.010400              3              1                    R  6      464524 4 3 2 1 0 1   180.0  156.0
171 4288.576343 3.032E-55 1.669E-02.01900.02216083.05480.50-.011200              7              4                    P 37      222423 4 3 2 2 0 1   876.0  900.0
171 4291.986481 2.780E-22 4.215E-02.04740.079  269.54260.50-.010100              2              0                    P  6      464624 4 3 2 1 0 1   132.0  156.0
171 4292.664292 4.914E-33 1.291E-01.01900.023 5908.92210.50-.008000              3              1                    R 24      452523 4 3 2 1 0 1   612.0  588.0
171 4293.165542 1.485E-26 1.095E-01.03870.073 2579.22850.50-.010000              3              1                    R  7      464524 4 3 2 1 0 1   204.0  180.0
171 4295.131803 6.270E-40 5.218E-02.01900.022 9078.16610.50-.008000              2              0                    R 38      452523 4 3 2 1 0 1   948.0  924.0
171 4299.041652 1.937E-32 1.304E-01.01900.024 5619.97070.50-.008000              3              1                    R 23      452523 4 3 2 1 0 1   588.0  564.0
171 4299.258483 1.053E-26 1.131E-01.03490.072 2678.88980.50-.009400              3              1                    R  8      464524 4 3 2 1 0 1   228.0  204.0
171 4304.595532 7.206E-32 1.314E-01.01900.026 5342.18370.50-.008000              3              1                    R 22      452523 4 3 2 1 0 1   564.0  540.0
171 4304.612988 6.929E-27 1.164E-01.03150.067 2790.88270.50-.008200              3              1                    R  9      464524 4 3 2 1 0 1   252.0  228.0
171 4308.198050 3.530E-22 4.535E-02.05240.081  192.60490.50-.010500              2              0                    P  5      464624 4 3 2 1 0 1   108.0  132.0
171 4309.223865 4.245E-27 1.193E-01.02850.064 2915.16280.50-.007200              3              1                    R 10      464524 4 3 2 1 0 1   276.0  252.0
171 4309.332417 2.528E-31 1.321E-01.01900.027 5075.67140.50-.008000              3              1                    R 21      452523 4 3 2 1 0 1   540.0  516.0
171 4312.900457 5.470E-39 5.435E-02.01900.022 8633.93250.50-.008000              2              0                    R 37      452523 4 3 2 1 0 1   924.0  900.0
171 4313.085892 2.425E-27 1.220E-01.02590.060 3051.68090.50-.005800              3              1                    R 11      464524 4 3 2 1 0 1   300.0  276.0
171 4313.258612 8.358E-31 1.325E-01.01900.029 4820.53970.50-.008000              3              1                    R 20      452523 4 3 2 1 0 1   516.0  492.0
171 4316.193803 1.294E-27 1.244E-01.02370.054 3200.38290.50-.004000              3              1                    R 12      464524 4 3 2 1 0 1   324.0  300.0
171 4316.380257 2.602E-30 1.326E-01.01900.031 4576.89020.50-.008000              3              1                    R 19      452523 4 3 2 1 0 1   492.0  468.0
171 4318.542288 6.461E-28 1.265E-01.02190.051 3361.20980.50-.006000              3              1                    R 13      464524 4 3 2 1 0 1   348.0  324.0
171 4318.703351 7.625E-30 1.323E-01.01900.033 4344.81950.50-.008000              3              1                    R 18      452523 4 3 2 1 0 1   468.0  444.0
171 4320.125983 3.020E-28 1.283E-01.02050.046 3534.09790.50-.002000              3              1                    R 14      454524 4 3 2 1 0 1   372.0  348.0
171 4320.233764 2.101E-29 1.318E-01.01900.037 4124.41980.50-.008000              3              1                    R 17      452523 4 3 2 1 0 1   444.0  420.0
171 4320.939467 1.324E-28 1.297E-01.01900.043 3718.97860.50-.008000              3              1                    R 15      452523 4 3 2 1 0 1   396.0  372.0
171 4320.977250 5.442E-29 1.309E-01.01900.038 3915.77860.50-.008000              3              1                    R 16      452523 4 3 2 1 0 1   420.0  396.0
171 4323.747617 4.033E-22 4.913E-02.05770.084  128.44460.50-.010700              2              0                    P  4      464624 4 3 2 1 0 1    84.0  108.0
171 4329.763619 4.542E-38 5.644E-02.01900.022 8199.20900.50-.008000              2              0                    R 36      452523 4 3 2 1 0 1   900.0  876.0
171 4338.630218 4.050E-22 5.418E-02.06340.085   77.08660.50-.008500              2              0                    P  3      464624 4 3 2 1 0 1    60.0   84.0
171 4340.806931 2.576E-54 2.330E-02.01900.02215700.93650.50-.011200              7              4                    P 36      222423 4 3 2 2 0 1   852.0  876.0
171 4345.730728 3.588E-37 5.845E-02.01900.022 7774.16500.50-.008000              2              0                    R 35      452523 4 3 2 1 0 1   876.0  852.0
171 4351.641682 5.420E-55 1.991E-02.01900.02216015.31880.50-.011200              6              3                    P 41      422423 4 3 2 2 0 1   972.0  996.0
171 4352.840889 3.389E-22 6.306E-02.06960.087   38.55080.50-.006600              2              0                    P  2      464624 4 3 2 1 0 1    36.0   60.0
171 4360.810688 2.693E-36 6.038E-02.01900.022 7358.96600.50-.008000              2              0                    R 34      452523 4 3 2 1 0 1   852.0  828.0
171 4366.374659 1.993E-22 9.882E-02.07610.090   12.85190.50-.010000              2              0                    P  1      464624 4 3 2 1 0 1    12.0   36.0
171 4375.011916 1.920E-35 6.220E-02.01900.022 6953.77370.50-.008000              2              0                    R 33      452523 4 3 2 1 0 1   828.0  804.0
171 4388.342395 1.299E-34 6.392E-02.01900.022 6558.74540.50-.008000              2              0                    R 32      452523 4 3 2 1 0 1   804.0  780.0
171 4391.391631 2.273E-22 3.570E-02.07610.088    0.00000.50-.002200              2              0                    R  0      464624 4 3 2 1 0 1    36.0   12.0
171 4391.689665 1.995E-53 3.087E-02.01900.02215326.96610.50-.011200              7              4                    P 35      222423 4 3 2 2 0 1   828.0  852.0
171 4400.809719 8.336E-34 6.552E-02.01900.022 6174.03430.50-.008000              2              0                    R 31      452523 4 3 2 1 0 1   780.0  756.0
171 4402.864908 4.408E-22 4.443E-02.06960.087   12.85190.50-.006800              2              0                    R  1      464624 4 3 2 1 0 1    60.0   36.0
171 4406.991755 5.353E-54 2.579E-02.01900.02215587.07200.50-.011200              6              3                    P 40      422423 4 3 2 2 0 1   948.0  972.0
171 4412.421135 5.068E-33 6.701E-02.01900.022 5799.78980.50-.008000              2              0                    R 30      452523 4 3 2 1 0 1   756.0  732.0
171 4413.641439 6.010E-22 4.928E-02.06340.083   38.55080.50-.007700              2              0                    R  2      464624 4 3 2 1 0 1    84.0   60.0
171 4423.183576 2.918E-32 6.837E-02.01900.022 5436.15670.50-.008000              2              0                    R 29      452523 4 3 2 1 0 1   732.0  708.0
171 4423.716280 6.831E-22 5.278E-02.05770.082   77.08660.50-.008000              2              0                    R  3      464624 4 3 2 1 0 1   108.0   84.0
171 4433.084496 6.827E-22 5.563E-02.05240.081  128.44460.50-.008800              2              0                    R  4      464624 4 3 2 1 0 1   132.0  108.0
171 4433.103700 1.590E-31 6.960E-02.01900.022 5083.27590.50-.008000              2              0                    R 28      452523 4 3 2 1 0 1   708.0  684.0
171 4441.258642 1.428E-52 3.934E-02.01900.02214961.32400.50-.011200              7              4                    P 34      222423 4 3 2 2 0 1   804.0  828.0
171 4441.741159 6.144E-22 5.809E-02.04740.078  192.60490.50-.010600              2              0                    R  5      464624 4 3 2 1 0 1   156.0  132.0
171 4442.187912 8.191E-31 7.070E-02.01900.022 4741.28390.50-.008000              2              0                    R 27      452523 4 3 2 1 0 1   684.0  660.0
171 4449.681353 5.044E-22 6.029E-02.04280.076  269.54260.50-.010400              2              0                    R  6      464624 4 3 2 1 0 1   180.0  156.0
171 4450.442401 3.988E-30 7.166E-02.01900.022 4410.31290.50-.008000              2              0                    R 26      452523 4 3 2 1 0 1   660.0  636.0
171 4456.900171 3.806E-22 6.228E-02.03870.073  359.22820.50-.010000              2              0                    R  7      464624 4 3 2 1 0 1   204.0  180.0
171 4457.873158 1.834E-29 7.248E-02.01900.022 4090.49090.50-.008000              2              0                    R 25      452523 4 3 2 1 0 1   636.0  612.0
171 4461.030276 4.922E-53 3.230E-02.01900.02215166.64570.50-.011200              6              3                    P 39      422423 4 3 2 2 0 1   924.0  948.0
171 4463.392711 2.653E-22 6.409E-02.03490.072  461.62680.50-.009400              2              0                    R  8      464624 4 3 2 1 0 1   228.0  204.0
171 4464.486003 7.957E-29 7.316E-02.01900.023 3781.94140.50-.008000              2              0                    R 24      452523 4 3 2 1 0 1   612.0  588.0
171 4469.154081 1.715E-22 6.574E-02.03150.067  576.69910.50-.008200              2              0                    R  9      464624 4 3 2 1 0 1   252.0  228.0
171 4470.286601 3.256E-28 7.369E-02.01900.024 3484.78370.50-.008000              2              0                    R 23      452523 4 3 2 1 0 1   588.0  564.0
171 4474.179390 1.031E-22 6.724E-02.02850.064  704.40060.50-.007200              2              0                    R 10      464624 4 3 2 1 0 1   276.0  252.0
171 4475.280489 1.256E-27 7.408E-02.01900.026 3199.13250.50-.008000              2              0                    R 22      452523 4 3 2 1 0 1   564.0  540.0
171 4478.463752 5.768E-23 6.860E-02.02590.060  844.68190.50-.005800              2              0                    R 11      464524 4 3 2 1 0 1   300.0  276.0
171 4479.473082 4.561E-27 7.431E-02.01900.027 2925.09810.50-.008000              2              0                    R 21      452523 4 3 2 1 0 1   540.0  516.0
171 4482.002277 3.012E-23 6.982E-02.02370.054  997.48880.50-.004000              2              0                    R 12      464524 4 3 2 1 0 1   324.0  300.0
171 4482.869699 1.559E-26 7.440E-02.01900.029 2662.78630.50-.008000              2              0                    R 20      452523 4 3 2 1 0 1   516.0  492.0
171 4484.790073 1.469E-23 7.090E-02.02190.051 1162.76250.50-.006000              2              0                    R 13      464524 4 3 2 1 0 1   348.0  324.0
